mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,zero_crossing_rate,recording_id,filename,label
-282.3841,23.913416,26.200478,26.124298,25.29518,24.141947,23.341938,22.3859,21.027456,19.944849,18.502481,17.305227,15.905664,16.307411,16.165962,15.143572,-0.8543926,-0.6523309,-5.6257734,-18.077557,-25.958965,-26.767986,-27.213768,-27.357883,-27.006262,-26.593225,-26.723566,-26.084303,-26.469885,-26.95658,-26.864416,-26.286663,-26.590223,-27.104383,-27.351711,-26.321844,-26.394812,-26.975792,-27.444344,-27.753078,-27.472618,-27.524021,-26.181248,-26.441454,-26.788044,-26.272655,-26.172392,-27.043816,-26.931236,-27.269594,-27.554762,-27.551426,-27.05646,-26.231268,-26.23244,-26.767141,-26.831594,-27.471708,-26.676062,-26.502361,-26.217295,-26.693754,-26.854616,-27.044016,-27.181581,-26.856697,-27.337475,-26.796068,-26.430534,-26.566479,-26.722483,-27.195606,-25.925661,-26.294662,-26.392277,-26.33076,-26.758043,-26.89599,-26.723818,-26.855219,-26.43765,-26.659718,-26.659863,-26.52881,-26.852684,-26.439451,-26.074112,-26.313934,-26.343943,-26.195414,-26.622314,-26.603563,-26.455885,-26.447172,-26.088442,-26.361473,-26.353346,-26.804365,-26.778536,-26.231915,-26.346918,-26.536205,-26.209698,-26.13282,-26.553308,-26.557947,-26.423923,-26.36157,-26.198782,-26.436352,-26.504515,-26.667387,-26.613195,-26.274448,-26.135914,-26.463007,-26.347454,-26.235643,-26.379086,-26.247343,-26.137005,-26.66188,-26.59166,-26.357435,-26.448063,-26.397114,-26.310144,-26.320156,-26.273363,-26.123178,-26.235971,-26.208504,-26.024694,-26.410566,-26.209059,-26.31465,-26.356955,-26.467472,-26.383617,-26.599611,-26.243923,0.75372744,0.39975703,0.24447617,0.19320028,0.17993708,0.18658717,0.2136835,0.28176507,0.43920386,0.5940329,0.774075,0.97464865,1708.001598005231,0.02986307347074468,bluewhale (2),bluewhale (2)_chunk48_noise.wav,Biological
-556.53754,48.265026,45.212852,44.17687,42.734386,41.185112,39.356754,37.39959,35.158344,32.827606,30.267944,27.69656,24.911865,14.500327,15.832948,14.006448,-3.2206612,-2.657582,-11.451481,-26.834621,-51.12898,-51.151985,-51.3366,-51.22995,-51.34625,-51.41501,-51.431427,-51.492126,-51.45433,-51.59251,-51.62213,-51.63334,-51.695316,-51.64757,-51.692528,-51.65703,-51.68608,-51.703037,-51.72414,-51.693607,-51.70042,-51.75098,-51.7775,-51.81249,-51.79766,-51.81915,-51.8013,-51.828438,-51.890053,-51.90095,-51.889694,-51.862076,-51.870293,-51.89743,-51.952965,-51.930832,-51.88393,-51.926517,-51.965313,-51.976086,-51.955032,-51.95588,-51.952595,-51.99144,-51.9723,-51.99987,-52.012577,-52.028545,-52.015423,-52.04634,-52.041313,-52.046886,-52.04021,-52.060177,-52.06846,-52.06532,-52.077396,-52.08893,-52.084816,-52.09628,-52.099842,-52.117405,-52.10986,-52.112247,-52.115074,-52.141815,-52.145763,-52.15426,-52.14832,-52.16636,-52.168243,-52.17749,-52.18135,-52.19346,-52.185936,-52.20042,-52.210823,-52.218006,-52.221176,-52.230156,-52.231075,-52.231155,-52.24048,-52.247116,-52.260784,-52.25701,-52.263466,-52.265697,-52.27791,-52.28089,-52.282246,-52.288876,-52.291378,-52.29942,-52.301704,-52.3088,-52.317802,-52.32316,-52.324272,-52.33542,-52.32866,-52.33127,-52.33878,-52.34128,-52.34407,-52.342224,-52.35015,-52.35351,-52.35245,-52.35316,-52.353344,-52.358913,-52.35379,-52.354523,-52.35571,-52.347057,-52.337948,-52.338936,-52.392094,-52.46576,-52.49062,0.658502,0.2962366,0.16993383,0.15563202,0.15936592,0.17936836,0.22971636,0.36689827,0.6769283,0.9090559,0.9352662,0.9404596,67.33146241141927,0.006010014960106383,bluewhale (2),bluewhale (2)_chunk48_pitch.wav,Biological
-540.566,51.988937,46.60624,45.542465,43.895546,42.1167,40.120144,37.883076,35.482597,32.90109,30.17999,27.3617,24.458467,16.276567,16.138746,15.1302595,-0.81667703,-0.5560948,-5.6701145,-18.773247,-49.10806,-49.366814,-49.47378,-49.566734,-49.648205,-49.719875,-49.775093,-49.822735,-49.867073,-49.907986,-49.945934,-49.980556,-50.013676,-50.04494,-50.07382,-50.10146,-50.127773,-50.152744,-50.17643,-50.19919,-50.221138,-50.24226,-50.262302,-50.28207,-50.299976,-50.318687,-50.335842,-50.35309,-50.36914,-50.38482,-50.400486,-50.41571,-50.430202,-50.443993,-50.458107,-50.47236,-50.48406,-50.49711,-50.515438,-50.524963,-50.537853,-50.55252,-50.568558,-50.578945,-50.590263,-50.60995,-50.61944,-50.632343,-50.646072,-50.66046,-50.67274,-50.688534,-50.697365,-50.716022,-50.725803,-50.739044,-50.752598,-50.76629,-50.778625,-50.792614,-50.80453,-50.816452,-50.830856,-50.841686,-50.855595,-50.87005,-50.880577,-50.89499,-50.907932,-50.919003,-50.932487,-50.945168,-50.95788,-50.96984,-50.98212,-50.994446,-51.004715,-51.018932,-51.030327,-51.0433,-51.054462,-51.06715,-51.076885,-51.088882,-51.102257,-51.111935,-51.124832,-51.134914,-51.145863,-51.15728,-51.16837,-51.18016,-51.189526,-51.20031,-51.210926,-51.221954,-51.231808,-51.240173,-51.25012,-51.260544,-51.26784,-51.27572,-51.282486,-51.290092,-51.296406,-51.301403,-51.30657,-51.310867,-51.31506,-51.320408,-51.32499,-51.32865,-51.331554,-51.336235,-51.33901,-51.341755,-51.344227,-51.34697,-51.34763,-51.348488,-51.34994,0.7552135,0.39597714,0.23915228,0.18789284,0.17579503,0.18370284,0.21103051,0.2791607,0.4386425,0.59436107,0.77586323,0.9788646,75.58133559558182,0.006004820478723404,bluewhale (2),bluewhale (2)_chunk48_shift.wav,Biological
-580.1061,53.324234,50.477234,48.78208,47.15555,45.25412,43.083183,40.700077,38.054146,35.219723,32.241405,29.153767,25.979185,15.834942,16.453773,15.250518,-0.59643394,-0.4971988,-4.9259415,-19.570724,-52.05683,-53.4996,-53.563316,-53.619926,-53.671066,-53.716988,-53.75918,-53.797123,-53.83243,-53.86535,-53.895924,-53.925907,-53.95301,-53.978146,-54.001827,-54.02483,-54.047134,-54.06744,-54.0874,-54.106228,-54.12437,-54.14347,-54.15894,-54.175007,-54.18764,-54.20376,-54.21864,-54.233257,-54.247814,-54.258286,-54.271584,-54.283302,-54.29442,-54.307995,-54.319855,-54.327293,-54.338825,-54.349007,-54.361282,-54.37267,-54.380745,-54.389782,-54.403934,-54.412483,-54.421844,-54.434658,-54.445244,-54.45641,-54.46291,-54.47179,-54.478806,-54.485844,-54.491684,-54.501076,-54.507122,-54.51327,-54.52101,-54.52647,-54.534393,-54.54008,-54.545696,-54.552505,-54.56104,-54.567924,-54.574745,-54.580166,-54.588253,-54.595646,-54.60123,-54.6086,-54.61559,-54.62223,-54.628174,-54.632954,-54.636894,-54.64106,-54.64487,-54.64936,-54.6529,-54.656883,-54.660706,-54.66508,-54.6688,-54.672546,-54.676598,-54.680115,-54.684067,-54.686996,-54.688835,-54.690727,-54.692436,-54.69426,-54.69604,-54.697758,-54.69949,-54.701214,-54.70291,-54.70439,-54.70601,-54.70766,-54.70917,-54.71079,-54.712177,-54.71365,-54.714916,-54.71635,-54.71769,-54.71878,-54.72,-54.721092,-54.722195,-54.723164,-54.724117,-54.725037,-54.725746,-54.72645,-54.727066,-54.72755,-54.72794,-54.728203,-54.72844,0.75956494,0.4153053,0.2667494,0.21700186,0.19507363,0.19269459,0.21816353,0.28382814,0.4416853,0.5974825,0.7768993,0.97625345,63.050187188918265,0.006217794215425532,bluewhale (2),bluewhale (2)_chunk49.wav,Biological
-281.93207,24.067188,26.63465,25.948608,25.423899,24.829027,23.953053,21.808596,20.588326,20.040997,18.725666,17.231411,15.76109,15.833522,16.45653,15.251148,-0.58125114,-0.48640108,-4.934642,-18.187735,-26.314634,-26.517578,-26.537691,-26.373142,-26.356964,-26.586452,-26.932905,-27.07995,-25.98472,-26.708994,-26.656464,-26.917572,-26.787037,-26.916151,-26.830519,-26.767178,-26.983278,-26.658484,-26.993092,-27.192698,-27.378218,-27.472515,-26.460842,-26.50189,-27.358906,-26.82383,-26.901361,-27.548134,-26.268103,-26.62933,-26.91878,-27.051062,-27.519121,-26.73039,-26.537542,-26.66521,-27.32187,-26.800306,-26.1239,-26.42188,-26.017895,-26.717312,-26.813698,-26.981739,-25.540781,-26.82223,-26.490055,-26.389507,-26.798597,-27.104965,-27.139126,-26.547932,-25.968403,-26.114357,-26.601547,-26.834148,-26.73347,-26.83692,-27.458994,-26.779722,-26.728178,-26.431068,-26.912107,-26.549366,-26.779034,-26.657642,-26.468634,-26.538094,-26.98724,-26.141743,-26.088394,-26.93727,-26.693968,-26.417732,-26.349873,-26.560064,-26.327473,-26.094976,-26.057882,-26.480145,-26.296938,-26.3192,-26.282541,-26.31927,-26.49663,-26.221031,-26.487736,-26.384974,-26.611603,-26.45639,-26.579855,-26.434917,-26.075832,-26.172976,-26.345497,-26.182232,-26.262041,-26.264679,-26.60067,-26.286684,-26.527668,-26.454927,-26.320944,-26.302742,-26.32045,-26.215136,-26.504385,-26.181715,-26.100573,-26.403183,-26.201725,-26.200108,-26.099874,-26.167124,-26.099945,-25.931248,-26.248077,-26.325726,-26.177761,-26.357403,-26.405577,0.760285,0.42013663,0.27351585,0.22465369,0.20326445,0.20131595,0.22688168,0.29235673,0.44845405,0.6021676,0.77985233,0.97641784,1707.5769601063794,0.0348393866356383,bluewhale (2),bluewhale (2)_chunk49_noise.wav,Biological
-604.1367,50.97491,46.818172,45.8268,44.047535,42.811237,40.720745,39.030357,36.637146,34.550884,31.72202,29.484205,26.590956,13.631316,16.415022,12.7057495,-3.2488441,-3.5708337,-14.544336,-39.85262,-55.08719,-55.2166,-55.1187,-55.151855,-55.28194,-55.38728,-55.4044,-55.44801,-55.52693,-55.541092,-55.776283,-55.84147,-55.790943,-55.831497,-55.921173,-55.841038,-55.75692,-55.864426,-55.88037,-55.90503,-55.923733,-55.973988,-56.05305,-55.97594,-55.91453,-56.02505,-56.05989,-56.00365,-55.98007,-56.01172,-56.02393,-56.150505,-56.171776,-56.180508,-56.18894,-56.10645,-56.21668,-56.241776,-56.175655,-56.216442,-56.233284,-56.17743,-56.25297,-56.223083,-56.217678,-56.42094,-56.40365,-56.30137,-56.292236,-56.28913,-56.333607,-56.394127,-56.3566,-56.33024,-56.364143,-56.39121,-56.351524,-56.34185,-56.457962,-56.40306,-56.458138,-56.404724,-56.434814,-56.504868,-56.552345,-56.55736,-56.4749,-56.500042,-56.491394,-56.513954,-56.543835,-56.556427,-56.529823,-56.52642,-56.574234,-56.58397,-56.648174,-56.634247,-56.555244,-56.602356,-56.55003,-56.560863,-56.596188,-56.643482,-56.62407,-56.58917,-56.61991,-56.659485,-56.68262,-56.685143,-56.634033,-56.68621,-56.652355,-56.68279,-56.690716,-56.710865,-56.693546,-56.730614,-56.723866,-56.710022,-56.707077,-56.738426,-56.770397,-56.757267,-56.740498,-56.77497,-56.739403,-56.70508,-56.703136,-56.727104,-56.72987,-56.735153,-56.773808,-56.77637,-56.747684,-56.807312,-56.97887,-57.026062,-57.041565,-57.05001,-57.054173,0.36574945,0.19403806,0.13949636,0.14120942,0.16739891,0.2303781,0.31783777,0.46862793,0.79167086,0.9938554,0.7986486,0.57315373,63.99168114551921,0.006093126662234043,bluewhale (2),bluewhale (2)_chunk49_pitch.wav,Biological
-578.005,53.34407,49.892956,48.671513,47.064007,45.27,43.09144,40.70383,38.08134,35.252712,32.256172,29.1533,25.96481,15.888575,16.527887,15.285095,-0.5548785,-0.36706775,-4.8441157,-19.41233,-51.504864,-53.494358,-53.538742,-53.57599,-53.609394,-53.640125,-53.66934,-53.696438,-53.72136,-53.744102,-53.765385,-53.78549,-53.80503,-53.823303,-53.84128,-53.857735,-53.873276,-53.88833,-53.90309,-53.91728,-53.930904,-53.943943,-53.95647,-53.968235,-53.980137,-53.991596,-54.003063,-54.01341,-54.02381,-54.033875,-54.04336,-54.053165,-54.062645,-54.071194,-54.080597,-54.08996,-54.0973,-54.10492,-54.117386,-54.124004,-54.13251,-54.142017,-54.152084,-54.158707,-54.16748,-54.17761,-54.18602,-54.193832,-54.20244,-54.21313,-54.219975,-54.230156,-54.2361,-54.2471,-54.25483,-54.26389,-54.27242,-54.280823,-54.28895,-54.298733,-54.306953,-54.31474,-54.324234,-54.332134,-54.33994,-54.349648,-54.357193,-54.366158,-54.373875,-54.382652,-54.39064,-54.39798,-54.404057,-54.410446,-54.416405,-54.42257,-54.428493,-54.435127,-54.440517,-54.44665,-54.45225,-54.458683,-54.464455,-54.470203,-54.475857,-54.481388,-54.48744,-54.492966,-54.498306,-54.50425,-54.509315,-54.51469,-54.520138,-54.52522,-54.53019,-54.535355,-54.540424,-54.54517,-54.54992,-54.554836,-54.55917,-54.564182,-54.568283,-54.572735,-54.576607,-54.58095,-54.584877,-54.588192,-54.59201,-54.59501,-54.598564,-54.60149,-54.604263,-54.606907,-54.609127,-54.611115,-54.61295,-54.614613,-54.615574,-54.61648,-54.61711,0.75650525,0.41133544,0.2630733,0.21444796,0.19482069,0.1948354,0.22135983,0.2889264,0.44984785,0.6062989,0.78145134,0.9753557,78.34626952748123,0.006248961103723404,bluewhale (2),bluewhale (2)_chunk49_shift.wav,Biological
-542.05164,51.148052,47.75313,46.497402,45.08799,43.341682,41.338585,39.138214,36.692635,34.079334,31.31062,28.430096,25.46762,18.74411,18.61344,15.372773,0.28086302,-0.027540797,-4.4564805,-19.485428,-49.764725,-50.102715,-50.15868,-50.206142,-50.24731,-50.28422,-50.318054,-50.349102,-50.377357,-50.403076,-50.427284,-50.449776,-50.470875,-50.49134,-50.509956,-50.52724,-50.544754,-50.56094,-50.576374,-50.59215,-50.605453,-50.618908,-50.6325,-50.64486,-50.657455,-50.66909,-50.68058,-50.691376,-50.701836,-50.71314,-50.723076,-50.73267,-50.741802,-50.751507,-50.760597,-50.77022,-50.778072,-50.785988,-50.7983,-50.80452,-50.81491,-50.821964,-50.833874,-50.84094,-50.85016,-50.85929,-50.867847,-50.876095,-50.885384,-50.894844,-50.902603,-50.912903,-50.91907,-50.929745,-50.937874,-50.946793,-50.956524,-50.96411,-50.972027,-50.982044,-50.990047,-50.9995,-51.007286,-51.015907,-51.02406,-51.03375,-51.040424,-51.049183,-51.057507,-51.066177,-51.074593,-51.08373,-51.09175,-51.100136,-51.10863,-51.116096,-51.123207,-51.132595,-51.140003,-51.14595,-51.15256,-51.15779,-51.16333,-51.169388,-51.174843,-51.18145,-51.186478,-51.191193,-51.196796,-51.20351,-51.20901,-51.214336,-51.217728,-51.221767,-51.224464,-51.227783,-51.23169,-51.23518,-51.23745,-51.240807,-51.244587,-51.247246,-51.25043,-51.2528,-51.256134,-51.258774,-51.26117,-51.2637,-51.26604,-51.267864,-51.27043,-51.272232,-51.27351,-51.275387,-51.276882,-51.278324,-51.28004,-51.281265,-51.28123,-51.282444,-51.282482,0.7385505,0.46983162,0.38846648,0.38317737,0.3769627,0.38869318,0.4246218,0.45722255,0.55293715,0.65825796,0.78217053,0.9274041,64.77888724341821,0.005345121343085107,bluewhale (2),bluewhale (2)_chunk50.wav,Biological
-280.51035,25.012999,27.016888,26.57491,26.307009,25.084967,24.065086,22.585873,21.514751,21.040733,20.032396,17.81067,16.217882,18.748121,18.614382,15.368546,0.2737085,-0.06053941,-4.4530444,-18.597593,-26.85452,-26.757502,-26.451464,-26.513685,-26.685425,-26.167828,-26.651424,-26.94796,-26.181341,-26.910997,-26.337128,-25.976742,-27.019962,-26.638859,-27.075506,-26.488634,-26.984396,-27.421171,-26.631197,-27.210205,-26.884264,-25.57633,-25.817375,-26.676428,-27.020697,-26.637604,-26.753305,-26.76828,-27.565752,-27.044802,-26.870363,-27.1044,-27.217735,-27.06265,-26.654661,-26.715069,-26.381536,-26.28257,-26.615387,-26.925962,-26.506248,-26.826529,-26.612354,-26.041298,-26.398834,-26.642248,-26.214111,-26.393047,-26.359825,-26.303423,-26.46105,-26.548744,-25.970343,-26.519178,-26.345928,-26.641718,-26.893412,-26.66712,-26.580687,-26.689236,-26.483986,-27.210888,-26.483744,-26.345823,-26.389118,-26.025972,-26.302402,-26.551924,-26.462486,-26.396835,-26.232471,-26.379128,-26.44018,-26.365465,-26.048615,-26.070591,-26.450405,-26.780144,-26.089134,-26.080244,-26.245087,-26.707806,-26.716494,-26.323507,-26.353477,-26.291136,-26.438383,-26.580788,-26.357513,-26.385715,-26.21335,-26.249807,-26.089853,-26.52707,-26.1275,-26.33069,-26.400341,-26.481539,-26.300308,-26.26354,-26.36729,-26.34112,-26.299095,-26.093637,-26.08714,-26.333647,-25.95242,-26.175179,-26.441477,-26.314096,-26.251348,-26.194439,-26.290386,-26.134872,-26.292437,-26.330654,-26.23765,-26.101704,-26.17189,-26.01735,-26.008034,0.73928076,0.4731412,0.39303637,0.38834468,0.38291094,0.395353,0.4310821,0.463298,0.5579037,0.6621356,0.7846071,0.92777795,1497.1988800494794,0.02696455285904255,bluewhale (2),bluewhale (2)_chunk50_noise.wav,Biological
-554.56775,51.52385,48.508858,47.21929,45.713455,43.891426,41.933872,39.665146,37.21513,34.556652,31.754524,28.839504,25.849783,18.557217,18.428476,15.114089,-0.14620738,-0.25502038,-5.029687,-20.563927,-50.928154,-51.25728,-51.27622,-51.36858,-51.43672,-51.449654,-51.496487,-51.51992,-51.543526,-51.51264,-51.544422,-51.631935,-51.64565,-51.627975,-51.672462,-51.71348,-51.71265,-51.75133,-51.767532,-51.76629,-51.789783,-51.79979,-51.777737,-51.82235,-51.84348,-51.8588,-51.855507,-51.85606,-51.86624,-51.888115,-51.910942,-51.917377,-51.92575,-51.928318,-51.95045,-51.95995,-51.95996,-51.97688,-51.99102,-51.984364,-51.996666,-52.003017,-52.01126,-52.029953,-52.029587,-52.04482,-52.050312,-52.04838,-52.061222,-52.07066,-52.07843,-52.084846,-52.09052,-52.0976,-52.103687,-52.1122,-52.119347,-52.123272,-52.13148,-52.13768,-52.14472,-52.150948,-52.15688,-52.16345,-52.16961,-52.176083,-52.18273,-52.188877,-52.194885,-52.20277,-52.20812,-52.21628,-52.221416,-52.227406,-52.234406,-52.240303,-52.24339,-52.25134,-52.257565,-52.26364,-52.270752,-52.27575,-52.281433,-52.287037,-52.292835,-52.299995,-52.304325,-52.308655,-52.312416,-52.320152,-52.325066,-52.330696,-52.33713,-52.342915,-52.345154,-52.350624,-52.353863,-52.357006,-52.3585,-52.361282,-52.36434,-52.36712,-52.369064,-52.371162,-52.37306,-52.375233,-52.37721,-52.37766,-52.379513,-52.380642,-52.38047,-52.38152,-52.380653,-52.380257,-52.37896,-52.377266,-52.37437,-52.370045,-52.361946,-52.376915,-52.406162,0.7298909,0.454468,0.37380856,0.37239972,0.36722448,0.3778968,0.41450176,0.45500714,0.567451,0.682735,0.79781973,0.92617095,62.81227481263178,0.005474983377659575,bluewhale (2),bluewhale (2)_chunk50_pitch.wav,Biological
-531.4621,53.368965,47.053852,46.023853,44.173214,42.424274,40.362095,38.17608,35.763447,33.203495,30.48447,27.67309,24.786669,18.699238,18.641684,15.362933,0.5107604,0.17338069,-4.2117925,-18.605696,-48.004944,-48.446465,-48.536076,-48.615623,-48.68581,-48.74927,-48.807434,-48.86129,-48.911602,-48.958363,-49.00169,-49.043217,-49.082127,-49.11943,-49.154125,-49.18777,-49.219753,-49.250175,-49.27967,-49.30833,-49.335102,-49.36113,-49.38638,-49.4106,-49.434612,-49.457363,-49.479046,-49.50078,-49.521652,-49.542164,-49.56174,-49.580223,-49.59952,-49.617317,-49.635136,-49.65418,-49.669422,-49.685062,-49.709454,-49.721462,-49.73758,-49.752293,-49.770454,-49.78264,-49.79846,-49.81539,-49.830536,-49.844162,-49.85942,-49.87744,-49.889538,-49.908012,-49.91887,-49.937504,-49.951885,-49.966656,-49.982277,-49.99637,-50.01077,-50.02773,-50.041977,-50.05588,-50.071903,-50.0866,-50.10027,-50.11732,-50.12982,-50.145897,-50.1599,-50.17439,-50.18932,-50.203983,-50.21825,-50.23226,-50.246895,-50.260998,-50.274155,-50.290302,-50.30301,-50.317223,-50.330696,-50.345043,-50.358273,-50.3724,-50.385265,-50.39806,-50.41204,-50.424664,-50.437702,-50.450912,-50.463108,-50.476364,-50.488266,-50.50133,-50.512753,-50.524185,-50.536575,-50.547497,-50.55818,-50.569927,-50.580677,-50.591183,-50.6013,-50.61111,-50.62128,-50.630085,-50.639114,-50.647675,-50.65611,-50.66386,-50.67143,-50.67811,-50.684853,-50.69128,-50.696144,-50.700745,-50.70568,-50.709343,-50.71167,-50.713966,-50.715126,0.7382723,0.47497568,0.3952965,0.3902252,0.3838104,0.3967571,0.433881,0.46464068,0.5569485,0.66012436,0.7820784,0.9245896,102.1731567380834,0.005355510305851064,bluewhale (2),bluewhale (2)_chunk50_shift.wav,Biological
-494.4913,47.92336,44.99744,44.153137,42.797825,41.29636,39.51437,37.525173,35.335087,32.971622,30.469782,27.853712,25.170046,23.78082,23.398531,16.132046,0.4488998,-0.2602151,-5.082934,-19.376942,-45.78459,-45.93075,-45.980568,-46.02447,-46.061657,-46.089855,-46.111942,-46.132267,-46.151054,-46.16856,-46.185017,-46.200542,-46.215088,-46.228836,-46.24207,-46.254787,-46.266697,-46.278107,-46.28921,-46.299747,-46.310043,-46.319824,-46.329174,-46.33839,-46.34698,-46.355953,-46.364098,-46.37222,-46.380287,-46.38765,-46.39479,-46.40195,-46.409084,-46.41607,-46.42282,-46.4297,-46.43537,-46.441044,-46.450226,-46.455223,-46.462048,-46.468563,-46.476013,-46.48142,-46.488094,-46.49543,-46.501827,-46.507946,-46.514565,-46.522068,-46.527283,-46.535244,-46.539814,-46.547977,-46.554043,-46.560127,-46.56671,-46.57298,-46.579327,-46.58667,-46.592663,-46.598312,-46.60575,-46.61193,-46.617393,-46.624943,-46.630558,-46.637375,-46.643024,-46.64905,-46.655815,-46.662113,-46.667988,-46.674004,-46.680195,-46.686592,-46.692207,-46.698994,-46.704456,-46.710377,-46.71597,-46.72227,-46.727913,-46.734093,-46.739716,-46.745274,-46.75116,-46.756264,-46.762264,-46.768272,-46.773304,-46.77868,-46.783535,-46.789494,-46.79429,-46.798977,-46.80417,-46.80889,-46.81371,-46.81859,-46.82327,-46.827785,-46.832436,-46.836708,-46.840744,-46.844585,-46.848766,-46.852554,-46.85594,-46.859146,-46.86239,-46.86495,-46.866814,-46.86864,-46.86996,-46.871365,-46.872692,-46.87374,-46.87446,-46.87506,-46.875603,0.5636564,0.4388579,0.45966798,0.51737595,0.5573755,0.6350241,0.7147211,0.67672646,0.6136701,0.594844,0.6188005,0.67883533,65.92476734448378,0.004695811170212766,bluewhale (2),bluewhale (2)_chunk51.wav,Biological
-279.08475,26.64164,28.539473,28.013832,27.262539,25.76483,25.413479,24.427713,23.17693,21.344374,19.947048,19.318218,17.545351,23.785765,23.399845,16.128717,0.3978552,-0.24445106,-5.067593,-18.49824,-27.030828,-25.942541,-27.063324,-26.391243,-25.615944,-26.048332,-26.269293,-26.552353,-26.167019,-25.55475,-25.876097,-27.277184,-27.335749,-26.708246,-27.270723,-26.834393,-26.761566,-26.609045,-26.583017,-25.990349,-25.959322,-26.989939,-27.215015,-26.959236,-26.401573,-26.569414,-26.19055,-26.878847,-27.075653,-26.411285,-26.400002,-26.645334,-26.454168,-25.766895,-27.014168,-27.20057,-26.619347,-26.107897,-26.622416,-26.610287,-26.567076,-26.859232,-26.910585,-27.082132,-26.939667,-26.193272,-26.32144,-26.712948,-26.284208,-26.562227,-26.765116,-28.157738,-26.48773,-26.040535,-25.939316,-26.770155,-26.719913,-26.270819,-26.826187,-26.581617,-26.021908,-26.342377,-26.1836,-25.748398,-25.864143,-25.941172,-26.887415,-26.664293,-26.488798,-26.244333,-26.310488,-26.35936,-26.146677,-26.620153,-26.41006,-26.578485,-26.484568,-26.496408,-26.14803,-26.515108,-26.227339,-26.056828,-26.435865,-26.053326,-25.974165,-25.907501,-26.638794,-26.354513,-26.267965,-26.239653,-26.80782,-26.219164,-25.995304,-26.432726,-26.339386,-26.634132,-26.65182,-26.15029,-26.201532,-26.463436,-25.968956,-26.177267,-26.430084,-26.331772,-26.39748,-26.299627,-26.0732,-26.20013,-26.049501,-26.359112,-26.02391,-25.998034,-26.421396,-26.493917,-25.967304,-26.304922,-25.841648,-26.047373,-25.95217,-26.279392,-26.295195,0.5643413,0.44090268,0.4622822,0.5198995,0.55980617,0.63744664,0.71688056,0.6794238,0.61637306,0.597348,0.6209317,0.67959845,1154.1557853245383,0.014804271941489361,bluewhale (2),bluewhale (2)_chunk51_noise.wav,Biological
